Time,THCP,THCP01,THCP02,THCP03,THCP04,THCP05,THCP06,THCP07,THCP08,THCP09,THCP10,THCP11,THCP12,THCP13,THCP14,THCP15,THCP16,THCP17,GAS,GAS01,GAS02,GAS03,GAS04,GAS05,GAS06,GAS07,GAS08,GAS09,GAS10,GAS11,GAS12,GAS13,GAS14,GAS15,GAS16,GAS17,GAS18,GAS19,GAS20,GAS21,GAS22,GAS23,GAS24,GAS25,GAS26,GAS27,GAS28,GAS29,GAS30,GAS31,GAS32,GAS33,GAS34,GAS35,GAS36,GAS37,GAS38,GAS39,GAS40,GAS41,GAS42
175.51323,255.19218,268.8427,284.6134,263.96834,263.23779,281.06047,258.6268,273.5086,288.54662,266.28856,266.66888,277.37663,256.66161,273.88988,256.88749,271.35112,277.86037,274.36272,3.514749,5.4315005,4.5571957,3.4419078,4.0066508,5.6032615,3.7649318,5.8061765,5.6255049,3.6594252,4.3220956,6.9146606,2.9594083,4.2536061,3.3500207,3.7446445,4.5252476,4.5607411,349.78368,349.78368,315.83633,294.94841,290.78821,357.83483,357.83483,316.86193,296.79732,293.17297,360.07887,360.07887,320.0435,305.40375,303.5117,362.56674,362.56674,344.47558,320.93524,320.58266,358.51741,358.51741,360.27121,340.10593,341.45317
175.83018,257.37291,267.73459,284.25693,263.87039,264.20241,283.18586,262.44719,277.22688,287.41241,266.57244,267.09093,282.46921,254.33109,270.4628,255.64284,271.47514,276.80744,276.51385,5.3184842,5.2769497,7.6271237,3.5303574,4.0335444,5.4204937,6.7276238,8.0370361,6.8568277,3.7528147,4.3249098,6.5047818,3.4108574,3.8525248,3.9480094,3.6519005,4.0632837,4.7585778,331.30878,331.30878,307.40659,296.15635,291.03554,331.09638,331.09638,315.63271,304.38562,297.60067,329.44725,329.44725,325.2158,314.75293,306.98807,331.46932,331.46932,330.97431,320.3184,314.29575,334.07557,334.07557,329.28288,319.60371,320.23612
176.1236,257.90903,267.39156,292.27812,263.78561,264.93725,285.08179,266.80087,279.22996,289.33782,266.81319,267.74803,286.90894,254.99766,267.241,256.49169,271.37354,275.96383,278.40322,6.0411145,5.7341022,10.986618,3.5774455,4.0193599,5.0216543,7.7931698,7.5030673,8.4792673,3.8145391,4.3975512,6.4302174,5.0919861,4.5078106,5.3721412,3.6361272,3.993444,4.7848058,308.49433,308.49433,308.2839,304.48747,294.97891,304.00542,304.00542,309.16917,307.30362,299.10248,303.36387,303.36387,310.16682,308.04608,302.09724,311.39407,311.39407,309.64588,305.33768,304.63831,312.3204,312.3204,308.04728,304.64522,307.76976
176.41699,258.48347,270.42247,303.63359,263.67433,265.47797,287.11734,268.73104,281.10584,295.0999,266.78455,268.36286,289.17104,257.89678,267.12572,258.55787,270.85203,276.26235,280.29258,5.2533869,6.7698661,12.650103,3.5816709,3.9803481,4.8162727,6.5145998,6.5261391,10.196194,3.7710631,4.366036,5.7681803,6.2508246,5.0104328,5.9483927,3.6034301,4.0174851,4.560519,292.73711,292.73711,296.76835,296.94737,293.46728,291.74063,291.74063,296.18714,296.40718,293.57605,294.64812,294.64812,296.65596,295.65124,293.50647,297.75635,297.75635,297.95102,295.18451,295.43969,296.42183,296.42183,299.56187,295.29312,297.91263
176.71951,259.56045,272.34561,315.084,263.43973,265.87442,288.32011,269.83145,285.21473,303.28975,266.43334,268.81387,289.99025,260.8612,269.34115,261.08452,269.98835,276.94793,281.46038,4.7530681,6.4261671,12.795389,3.5204052,3.915181,4.6805181,5.0352961,7.1273535,11.202099,3.6818359,4.2444083,4.7964292,5.5173137,5.2357527,5.5897849,3.578508,4.0399825,4.2165007,286.35087,286.35087,287.98247,290.19042,291.22197,285.05687,285.05687,286.36035,287.62978,290.41306,286.82407,286.82407,288.37528,288.02418,289.25807,288.29448,288.29448,289.26677,287.25429,288.1409,287.84878,287.84878,288.89515,287.2916,290.26506
177.01213,259.29758,273.89194,320.4585,262.97797,266.15469,288.0525,272.13961,291.98943,312.97555,265.85931,269.09752,290.13124,264.79945,274.64685,264.23685,269.087,277.51325,281.44898,4.0355165,5.6617824,10.151191,3.4281472,3.8668264,4.5598557,5.1141221,8.0405759,10.914649,3.6210464,4.1289093,4.5177262,4.6267437,5.347762,5.8946075,3.6073224,4.0870335,4.0785181,281.19261,281.19261,279.52963,285.54651,288.13923,279.57712,279.57712,277.20661,281.35062,287.89266,279.44727,279.44727,281.44699,285.80923,288.51329,279.66469,279.66469,281.12863,283.06504,286.63786,279.43075,279.43075,278.29081,283.39007,287.81967
177.31868,258.56743,277.37666,324.07317,262.30001,266.3602,287.29829,275.65223,300.74498,317.71426,265.35161,269.13546,290.31226,270.50651,279.4115,267.46494,268.90836,278.21329,280.82876,3.703922,6.0378495,8.1429341,3.3746796,3.8263141,4.4852726,5.902241,8.7886559,9.4875683,3.6432298,4.0619366,4.4922684,5.2575428,5.6001552,6.2376167,3.7793015,4.0812207,3.9637507,275.75954,275.75954,271.27652,282.41267,286.58345,274.80678,274.80678,269.94029,277.13168,284.6245,273.91848,273.91848,277.59904,282.18884,284.57884,271.79523,271.79523,276.74103,281.52845,285.18435,269.8208,269.8208,270.65164,281.69155,285.7616
177.6272,259.70902,280.61423,325.90089,261.48392,266.59705,286.6109,281.60864,306.26703,320.51016,265.37887,268.97797,291.27078,275.69887,282.11208,269.54889,270.83356,279.19312,280.40705,3.954181,6.0497504,7.9559919,3.3646247,3.83031,4.455337,6.9113753,7.8233051,8.1584395,3.7996297,4.0883629,4.4016855,7.0494398,5.6842313,5.2280689,4.2223264,4.1480474,3.8470553,270.7667,270.7667,264.73875,280.88374,285.52806,270.28673,270.28673,263.8671,275.7041,283.1955,269.69011,269.69011,273.33415,276.59468,279.9066,264.6984,264.6984,273.07306,276.70018,279.87379,258.86943,258.86943,267.58183,277.24072,280.81266
177.91706,258.81706,283.10089,325.04907,260.60442,266.84487,285.96446,286.6373,306.96209,321.34102,265.80714,268.74957,291.68265,281.72989,282.06005,268.75632,273.34624,280.14836,280.53367,4.0399402,5.7903959,6.2193662,3.3643277,3.8276803,4.3396282,6.1069622,5.4784397,7.4023619,3.8707993,4.0727879,4.2328313,7.8226149,5.5580008,3.6881933,4.3177709,4.1753942,3.7876471,265.97292,265.97292,261.34896,281.80406,288.65245,266.16403,266.16403,259.06602,278.88256,285.76638,265.51561,265.51561,268.73678,273.85036,279.00476,257.88714,257.88714,269.22414,271.37773,273.34432,249.29541,249.29541,265.98032,271.29247,273.82958
178.21936,256.55237,282.53896,321.10375,259.82866,267.40113,285.48863,288.84217,306.29919,319.54062,266.09536,268.71141,291.0175,296.01303,282.422,265.86076,274.93154,281.11148,280.79602,3.8651618,6.141797,5.357254,3.465944,3.9030143,4.2442755,5.7410776,5.4614772,7.4795034,4.0834665,4.1918359,4.0916223,10.355926,5.9503271,3.8542093,4.3142242,4.1908943,3.787248,261.58905,261.58905,265.02233,290.02169,296.95505,262.01509,262.01509,260.96317,289.11913,297.23922,260.81947,260.81947,266.19198,282.71119,291.93696,251.25323,251.25323,266.37175,271.24436,279.63142,241.34596,241.34596,263.79111,266.27544,267.98586
178.53362,255.31463,278.25473,317.15942,260.62692,269.42821,285.40757,286.82835,305.60464,320.95477,268.9695,270.69272,289.96798,312.60885,279.42709,270.65149,275.74966,281.63735,280.82596,3.9466015,6.0620099,6.2697566,3.8102054,4.1146975,4.3380173,6.9419838,6.3460438,10.080385,5.1928518,4.6213801,4.2305133,14.48206,6.1718749,6.6371449,4.6630978,4.2911271,3.9621501,260.13139,260.13139,274.90744,286.14229,289.34672,260.68638,260.68638,272.48904,288.54493,292.71867,255.93851,255.93851,272.85397,287.4121,290.32327,242.1314,242.1314,269.38973,281.52906,285.85401,232.65815,232.65815,262.54819,268.52262,278.65053
178.81499,254.72546,275.39588,316.12198,263.14927,271.66404,285.607,285.76505,308.79819,327.27434,273.50619,272.49976,289.15538,328.99728,275.5002,290.4621,276.64633,281.72123,280.60257,4.6669897,6.0778682,7.2933167,4.0789515,4.2671737,4.406547,8.5745476,9.3331244,14.179463,6.582824,4.9748126,4.4158209,14.799599,6.4630518,9.9995971,5.0871713,4.4481645,4.0679913,259.81945,259.81945,273.87189,279.49559,284.46625,260.25025,260.25025,274.24473,281.58889,285.83132,250.03637,250.03637,274.3932,280.41159,283.70436,234.65773,234.65773,272.32132,278.54593,276.68133,226.85445,226.85445,266.37394,273.88193,274.7541
179.13656,254.84667,271.98662,316.54044,264.85131,273.18209,284.84252,290.47306,319.3634,334.84245,275.95747,273.19669,288.26829,335.3019,272.59936,305.33329,278.40545,281.82113,280.38333,5.7680317,5.7231628,7.3241972,4.0085595,4.2200266,4.3011406,10.638791,13.832665,15.271733,5.8446072,4.8279871,4.4450565,10.801851,6.2123239,10.088681,4.9581068,4.4305856,4.0672606,255.35733,255.35733,269.59908,275.81472,280.76096,253.86286,253.86286,269.71605,275.64357,279.44004,236.18494,236.18494,269.41995,273.85169,278.23687,230.47096,230.47096,265.34763,271.67769,272.38264,225.96607,225.96607,261.25524,269.72706,268.13598
179.42392,255.04966,267.80678,316.41104,265.98756,273.99571,287.36407,297.62477,338.47541,339.26402,277.50651,275.12007,287.64438,330.15359,270.69158,306.26755,279.37615,281.735,280.15256,6.3169708,5.3980021,6.7733854,3.8178122,4.1411515,4.5192077,12.397147,16.873401,12.298468,4.4169306,4.6397212,4.5288418,6.8295489,5.4835234,7.2380637,4.4348261,4.233905,4.0006429,245.89401,245.89401,265.34232,273.33376,276.53142,236.62432,236.62432,264.7099,271.30891,273.70633,222.82988,222.82988,262.40476,269.27402,272.65186,234.36507,234.36507,253.20633,266.75912,268.6155,230.95609,230.95609,245.16772,264.56134,264.59909
179.72815,257.33624,266.24034,316.13507,267.61183,277.04507,298.64823,305.21819,360.28286,344.52848,278.94137,278.82949,292.99703,323.27165,268.97945,300.36225,281.38857,281.30227,279.85231,6.7938198,5.5473209,6.9542758,3.9478907,4.4232894,5.4874672,13.360568,19.107863,11.834435,4.5310094,4.9712307,5.2376242,5.4990898,4.934823,4.9642463,4.3313814,4.1588572,4.0041185,233.6455,233.6455,259.55653,269.41837,272.40431,216.78738,216.78738,259.26112,267.22356,269.50172,236.18493,236.18493,253.20063,265.49891,267.69918,250.94952,250.94952,241.91553,262.4403,264.58072,245.75543,245.75543,230.418,258.8366,261.4339
180.00883,259.32311,266.03486,320.13005,270.54287,281.58408,307.59329,310.99026,365.71792,349.06223,279.90633,286.81295,302.91165,316.84498,267.16161,293.21679,285.78353,280.59523,279.52372,7.368052,5.8485225,8.8667182,4.355836,5.2307156,7.0444161,13.070526,17.594851,11.962556,5.3303391,7.4213794,7.3592872,5.1635692,5.0045816,4.2044797,4.6010916,4.4222138,4.2674206,228.89661,228.89661,247.45844,263.95328,268.68423,218.12252,218.12252,249.52259,262.72976,266.37582,260.70152,260.70152,246.75623,261.28043,263.84935,272.24326,272.24326,238.68734,257.05547,260.51054,268.59346,268.59346,231.62995,247.34789,258.14684
180.33055,259.95586,266.83609,322.64691,273.53931,285.79403,313.69776,317.24537,358.8482,340.6472,284.64768,301.37357,310.12447,313.94292,265.65868,286.07475,290.5545,279.95221,279.22084,6.8936844,5.9632927,9.3853201,4.8356975,6.2580777,8.8220692,12.438266,11.968147,8.5995153,7.1982357,10.645062,10.272225,6.170529,5.0714775,3.7459287,5.1004778,4.8871966,4.5571114,298.82574,298.82574,260.95013,254.4711,281.47843,243.79707,243.79707,233.63037,252.11529,270.98449,264.5015,264.5015,244.64712,254.36144,262.48205,275.2029,275.2029,249.06105,250.64403,256.74112,278.26949,278.26949,256.34753,237.154,251.6597
180.61463,260.50671,269.4567,318.19079,275.84472,290.05026,320.28671,318.84881,353.06214,330.71278,291.44804,312.0253,316.35659,321.6742,265.40841,279.74337,292.77362,280.28405,278.89297,5.5714212,6.0839869,7.309746,5.1675961,7.1396024,9.3658514,10.745184,8.4745359,5.3852944,8.6796539,11.12609,10.872955,8.925983,5.1275222,3.3297469,5.4041089,5.2487824,4.6819741,374.01496,374.01496,354.51677,288.01668,311.28556,349.59268,349.59268,311.20967,264.47004,299.82023,310.16311,310.16311,265.91188,246.1522,283.08213,295.01967,295.01967,256.10821,240.20071,263.81279,291.77948,291.77948,271.84463,235.82086,243.94577
180.91983,262.21423,272.36321,314.63016,277.83434,293.10805,327.86351,315.27637,346.62074,321.3033,294.30211,318.44853,318.78823,327.15318,265.78566,275.09645,294.76743,282.50574,278.21517,4.7639811,5.870858,6.0271332,5.133472,7.2847541,9.2164027,7.0772208,6.8969004,4.074687,7.4453575,10.507663,8.5928368,9.0412267,4.9239517,3.1292127,5.7385108,5.6461071,4.5499141,378.57666,378.57666,378.90015,361.99143,325.91918,367.27981,367.27981,371.95875,354.56331,324.39864,359.99895,359.99895,355.77973,334.17446,314.73819,348.59261,348.59261,329.88924,291.53342,297.24788,330.76585,330.76585,309.88272,249.00378,262.27713
181.20532,262.44489,273.95325,308.79758,279.6126,294.92989,327.30704,309.73141,336.56315,312.98342,294.94345,322.14412,316.30732,318.12724,265.47128,271.93805,301.57778,290.11956,277.27293,4.1172196,4.6783581,4.686443,4.8841313,6.5255024,7.9261198,4.6207852,4.6983369,3.4693611,6.2700512,9.7447138,6.3065652,5.7962622,4.0174796,2.9084043,6.9500272,6.759973,4.3465706,376.71581,376.71581,373.2688,382.20699,363.7292,362.77118,362.77118,370.57841,376.8695,359.86268,347.39422,347.39422,356.39364,367.48143,355.56371,336.31782,336.31782,341.09998,356.16293,349.82554,332.20928,332.20928,336.59355,339.26754,334.76148
181.50795,260.91087,276.38793,301.81096,281.01417,295.18395,323.32862,302.76013,325.44204,305.92044,296.12412,324.64854,312.7469,306.93544,263.78816,269.16436,307.82861,300.31701,276.57315,3.3063256,4.3460426,3.6525682,4.5691509,5.4186209,5.7858678,3.4929906,3.3827867,3.1754089,6.2284565,8.3794194,5.0255565,3.2882347,3.1973283,2.7378221,7.6253325,8.1642329,4.2736832,360.67918,360.67918,360.70985,366.78651,366.37631,360.52923,360.52923,359.73025,369.89763,368.92667,343.17241,343.17241,350.4718,364.49641,364.86411,366.84535,366.84535,346.5533,350.29731,356.81276,347.17498,347.17498,335.72448,338.4172,349.54069
181.80127,258.8403,277.64259,293.37711,281.86333,294.3412,319.07454,295.50809,313.57566,299.50325,298.48824,322.46867,310.34356,295.9121,260.8122,266.37784,310.84679,305.29002,277.83671,2.8500878,4.6985066,3.3497681,4.2712903,4.6121382,4.8429197,2.8161345,2.9547877,3.1074443,6.2628627,6.3397451,4.5894228,2.5387241,2.7792172,2.6327464,7.0102655,7.4544305,4.3467757,360.00732,360.00732,352.33546,353.19668,356.34171,367.10409,367.10409,356.21728,358.64228,361.12368,348.9396,348.9396,346.74651,354.93161,361.67746,391.60058,391.60058,382.56325,360.22975,354.46201,399.51584,399.51584,385.19687,358.58373,344.63965
182.10562,257.10377,275.71835,285.39498,281.77577,292.68852,315.46621,287.97221,302.45235,293.48645,298.27976,318.22723,309.73581,285.40608,257.54472,263.64845,309.87463,304.80016,281.07831,2.7105919,4.5284789,3.3660497,3.9392022,4.2295445,4.5413079,2.5220789,2.8972629,3.3216872,5.1499348,4.6155244,4.4861572,2.2369158,2.5721101,2.5827219,5.7987991,5.2657533,4.4042773,351.67726,351.67726,347.06154,334.17478,335.69942,356.17177,356.17177,350.95161,343.62426,340.6533,347.55375,347.55375,342.97769,344.32329,344.68457,370.14137,370.14137,366.0507,352.07619,353.1304,381.57066,381.57066,380.72721,368.09743,355.47674
182.40717,255.92742,273.54275,278.51277,280.92608,290.66672,313.0918,279.68537,293.27369,288.94752,295.47189,313.14652,309.88153,276.18912,254.83272,260.5346,305.94185,302.83062,283.96592,2.6674995,4.3715446,3.4700132,3.6863495,4.0474227,4.4493552,2.3480931,3.0875439,3.6427632,3.9571834,4.0298971,4.4242537,2.0825178,2.4845954,2.7513704,4.4544996,4.258342,4.3175579,322.85202,322.85202,332.88284,313.34488,313.92891,342.67615,342.67615,337.18576,318.2319,316.14669,335.7918,335.7918,335.51895,328.87761,319.99103,335.67139,335.67139,336.44566,333.36277,326.60569,333.33245,333.33245,335.11206,338.22369,333.49086
182.71841,255.10615,271.89235,269.47259,279.65713,288.15861,311.20499,271.11879,284.95769,286.16993,291.3221,307.83961,309.92556,269.43196,251.66156,256.22027,301.26159,300.11481,285.79287,2.632416,4.1698248,3.5170032,3.4893184,3.8908205,4.3489739,2.2657118,3.4755552,4.1101549,3.403714,3.7468951,4.3288602,2.037823,2.5388175,3.0961464,3.4827478,3.8133099,4.1670352,293.23963,293.23963,309.47752,296.68034,297.53333,306.5728,306.5728,316.54193,300.04727,298.90478,316.92216,316.92216,322.1487,312.10922,303.3521,318.24953,318.24953,319.20081,317.72183,310.03782,312.59428,312.59428,311.20872,312.2971,313.38773
183.00399,253.82548,270.10177,258.78432,277.7259,285.40868,307.83525,264.43601,279.71428,283.5395,286.61493,303.73477,309.47777,264.3517,248.59423,252.48948,296.59488,297.48037,286.89262,2.5683116,3.7466829,3.356286,3.3140946,3.70547,4.1989267,2.457831,4.1855807,4.5075,3.1814596,3.6416646,4.266369,2.1879992,3.2699796,3.8668026,3.2177845,3.6457205,4.0804726,282.12385,282.12385,291.17241,286.39907,289.32564,283.24089,283.24089,292.89555,287.77542,288.37084,286.68129,286.68129,302.24526,293.83862,289.35431,294.93691,294.93691,305.25912,304.093,294.73166,299.54492,299.54492,303.32734,302.06987,300.7658
183.3457,251.20255,266.96444,250.82666,275.27564,282.82513,303.26973,259.83497,276.96011,280.81717,281.72498,300.20461,308.48492,259.96222,247.62875,250.68828,292.44075,295.06685,287.67902,2.5753313,3.8369774,3.2500476,3.197686,3.6124704,4.1055121,2.9574335,5.5594204,4.3111454,3.1069862,3.6886636,4.1963798,2.5240244,4.8966733,4.8007347,3.1544562,3.6759792,4.0508928,275.55941,275.55941,278.68826,277.05556,282.59311,273.0332,273.0332,276.73741,276.99352,280.68396,272.90172,272.90172,278.58224,278.64731,280.48716,276.07576,276.07576,284.60197,285.41121,280.75071,279.6544,279.6544,288.17096,290.85891,282.54378
183.61594,247.97741,260.23849,245.4321,272.80267,280.94485,299.79133,256.87639,275.21213,277.67374,278.2447,296.99948,306.9941,259.29143,246.68602,249.22911,289.04187,292.88757,288.26007,2.9552167,4.4390217,3.3462106,3.1436128,3.6207743,4.0727185,3.499364,6.4352574,4.1252103,3.1702016,3.818235,4.1116932,4.2799543,5.9203661,5.3799903,3.2369206,3.808265,4.0392609,268.90339,268.90339,269.00344,269.37624,275.33721,267.53237,267.53237,267.7016,268.20344,274.5644,265.90398,265.90398,266.96741,268.41037,274.44726,267.84713,267.84713,268.20824,269.81182,274.47549,270.08991,270.08991,271.53784,274.67485,271.80333
183.90761,242.05242,253.90373,240.13503,270.72296,279.55626,297.05115,255.9252,273.7531,275.37201,275.36585,293.96141,304.78665,269.56704,253.06988,247.58366,286.19526,291.06225,288.68278,3.9215376,4.4836187,3.2180379,3.1752424,3.6332819,3.863294,4.6742403,7.177355,4.2164432,3.3543626,4.0174389,4.0433433,9.4336011,8.9185652,6.5337357,3.5298284,4.1038048,4.0991066,262.00956,262.00956,260.78776,263.15688,267.73179,262.19663,262.19663,262.08096,262.81875,268.87532,261.88252,261.88252,261.38232,263.01173,270.63651,262.676,262.676,260.83602,261.64973,269.81735,264.95789,264.95789,261.7865,261.92286,269.00802
184.22684,235.61088,248.69082,236.85344,269.10166,278.05021,294.13361,258.63568,272.13427,273.62218,273.37789,291.12513,301.88536,286.34914,273.55671,246.85485,283.7279,289.44176,288.89902,4.4861323,4.354255,3.0086438,3.2975269,3.6815009,3.6226273,6.167922,7.4132892,4.3292525,3.6529484,4.2906016,3.9542664,13.789412,13.516558,6.9585271,3.9372057,4.36821,4.1157277,254.86259,254.86259,253.22434,257.7709,257.81041,255.36498,255.36498,257.71987,259.16535,261.68482,256.92352,256.92352,258.49392,262.1388,266.7801,258.90747,258.90747,256.75873,258.88168,265.0668,261.68087,261.68087,257.02726,256.93945,264.6583
184.52359,233.30076,241.81319,235.4303,268.03977,276.51809,291.36831,265.96201,270.68598,272.12233,275.64876,290.03256,299.11043,314.83413,302.81028,245.43278,285.09028,288.47173,288.7617,4.8044733,4.4351762,2.8993108,3.5169787,3.786141,3.5819931,8.6770355,7.1954684,4.2617185,4.3038719,5.1352126,3.9972187,16.776197,18.106456,6.5675323,4.6807417,4.7490176,4.1037081,249.15565,249.15565,247.6601,253.52599,247.9673,248.74937,248.74937,252.78683,255.54234,253.18605,249.85492,249.85492,258.17637,262.09244,260.77966,253.17752,253.17752,255.16074,259.00444,260.10762,257.79233,257.79233,254.82659,255.88895,260.09951
184.82035,232.57192,234.94175,234.56028,267.80587,275.44228,289.05551,272.36857,270.27268,269.75818,280.17404,293.07529,296.92995,326.32952,320.53956,245.4875,295.92147,288.99035,288.16894,4.9422927,4.3213526,2.8838448,3.6731033,3.9471196,3.7452262,9.8771157,7.1500052,3.9490296,4.8086823,6.0431323,4.0721917,14.566132,18.700659,5.9628213,5.296833,5.0180523,4.0696152,246.13933,246.13933,246.16624,250.63717,239.47222,245.1248,245.1248,248.5715,251.70609,245.16351,243.50505,243.50505,256.2293,260.16067,254.91867,244.823,244.823,254.44973,258.51053,254.42574,250.41462,250.41462,253.38117,255.67086,255.88194
